comment_text,label
Hi I left 500 donear shares or wait. Position @ 62.50,NAG
But it was a very sharp attack on Karan,NAG
"ARUNACHAL PRADESH, INDIA - HIDDEN GATEWAY for CHINA'S NEEDS OF SUSTAINABLE GLOBAL RIPARIAN TRANSPORTATION SYSTEM
==========================================

Arunachal Pradesh in India, the Land of the Rising Sun, undisputed beauty queen of nature and powerhouse of hydropower has always been a point of contention between India and China.

But why is China so popular to have Arunachal Pradesh as part of Tibet? Is it just Rilio-geo or geopolitical or militaristic or expansionist thinking in China? Why is China playing a zero-sum game, knowing that India will not part with Arunachal Pradesh at all costs?

It is undeniably clear to everyone that the core growth engine of the Chinese economy is a SUSTAINABLE RIPARIAN TRANSPORT SYSTEM, which has two components as LOCAL & GLOBAL.

It is the GLOBAL FUNCTION that powers ARUNACHAL PRADESH from India via NAGALAND as GATEWAY for China to the offshore transportation system on RIVER KALADIN from MYANMAR to BENGAL's BAY (via Sittwe Sea Port of Myanmar, which eventually makes KOLKATA-DHAKA-SITTWE) power commercial corridor by ""BANGLADESH-BHUTAN-INDIA-NEPAL MULTILATERAL HIGHWAY"" coupled with INDIA-MYANMAR-THAILAND TRILATERAL HIGHWAY thereby effectively replacing NORTH-EAST INDIA as HUB of the ACT-EAST policy of INDIA by BENGAL, INDIA) as current global trans-shipment system takes too many To cover times and distances. That is why CHINA keeps contesting the ARUNACHAL PRADESH, causing much trouble for India and preventing both power plants from achieving mutual prosperity.

But this ZERO-SUM game can be reversed by MIGHTY RIVER BRAHMAPUTRA. With the RORO facility in DHUBURI and the status of DHUBURI, ASSAM, INDIA INTERNATIONAL SPECIAL ECONOMIC ZONE status, Brahmaputra River can provide a peaceful and sustainable solution to the above problem, and both India and China need to build multilateral economic corridor, which is served by inland, road and rail networks (with both the government of Bangladesh and Bhutan on board) and ""DHAKA-DHUBURI-THIMPHU-LHASA-BEIJING (DDTLB) ECONOMIC CORRIDOR"".",CAG
"Hello, is there any reason why hcltech should drop by 20 -",NAG
"I'm still a kid, to know BJ P and her politics. All I can say when you come to Mercedes makes no difference when you see which cars I travel with.",CAG
This is paid media and they give wrong news. Nearly 6 or 7 Indian soldiers were killed by Pakistani troops and at worst by Nexlet's women who attack the Indian army in Sukma and kill 27 Crpf. They remove their genitals and keep them alive because the army rapes them,OAG
Who will wash? ...... COME TO THE SURFACE ... DO NOT OVERCOME OUR BRAIN ......... WITH YOUR OLD TRAINING CODE ..... WE ARE TARZANS,NAG
"Leave the inmates alone? Seriously, who is the editor for the social media news here? Please, ask him to go back to basic grammar !!",NAG
"500 g for married women, 250 g for unmarried women, 100 g for men. In addition, the legitimate holding of jewelry is fully protected to a degree.",NAG
Read the same quote -2 years back ...... brany Let beer man ......... refresh the summer with Carlberg beer in Virgin Airlines,NAG
I think that Kanishka Singh should be released from the IE editorial board !!! A liar!!!! 😀,OAG
Air pollution obliges us to stay with us forever. that has become part of Indian culture.,CAG
wtf,OAG
"Black money is now being quickly raised in the form of 2000 Rs, which is not needed",NAG
MC r **** will speak like that,OAG
Maria Martin banning beef these states will poison you then where secularism in ur point then wt abt the state of ANDHRA PRADESH who are banning the beef and the thing is congress government that ban beef in AP and cm is Christian converted,OAG
Fake man in the sky says something? @Tyler,NAG
Would he ever pay .......? IS THE QUESTION ALWAYS .....? CAN YOU RENEW FROM GOONS ....? AS....?,NAG
"I'm a micro investor, I have portfolio in the bank, NBFC, Pharma but all are down, which sector is good to enter such a situation?",NAG
Lacs Crores spent money on 5 campaigns only from taxpayers.,CAG
Riots have a cycle from low to high. I can not beat it if people support it.,NAG
"Manisha we were the only bullish on crude talked to your sister channel snbc bazaar @ 32 for 80 to 100 percent returns, topped on Google search with Brent oil estimate ... Happy 2017 ahead",NAG
Watch this video and you will know what kind of courage you are wearing,CAG
If this is the best time to invest in a bank ..,NAG
haha ... an incompetent MP could not even give his views without reading them from a newspaper that was probably written by someone else for him,OAG
"Really ? Do not you mention and aim, too? Maybe you are ""Modi"" -Fied version.",OAG
I think he also expressed my opinion,CAG
"Buy gold / gold mining shares, because only this way you can profit financially from this event. I have already placed my order 🙏🏼

Gold will increase to $ 1,500 to $ 1,700 as a result of the Trump election",NAG
"Let me guess.
The defendants must be the khan of Bollywood.
The only meaningful statement in your commentary is ""GREAT MOVIE BAAHUBALI"".",NAG
Going to haj on government subsidy & Tax Payer's money is development ??? idiot,NAG
Your Prophet Muhammad allowed the mutilation of the bodies of his enemies. Know your pisslam,NAG
"Dear Indian Express, I'm sorry to write that your journalists are here to misinterpret events and distort them, just to make some sensational headlines. The news about the upcoming singer Nahid Afreen was prepared without proper research and investigation. It was very sad to see that your journalists do not even know the difference between fatwa and appeal. A fatwa is a non-binding legal opinion that can only be issued by a qualified lawyer (mufti) at the request of someone who can not understand religious guidelines. The leaflet distributed as a fatwa is just a copy of a signed appeal from 46 men who believe in religious practices. The merit of the vocation can be discussed for many reasons and in many dimensions, but first and foremost an appeal can not be called a legal opinion (fatwa). We expect an apology from you for such a mistake.",CAG
Oh my God!,NAG
If you think that Vikaas was on the way and he gives you that !!!,NAG
"Every foreign minister should talk to the RBI, get daily allocation for new money, make sure that the money reaches the poor and widely scattered areas. The bank manager / bank branches should distribute money to the poor in the villages and the owners of the tea garden property (for example), they should talk to CM, get new money from STATE govt (RBI) and distribute money to poor people. Also, the state government should provide the food (rice and atta) from the government warehouse against the AADhar card. Why and what does the ThinkTank do? They should help curb the black money, and the new money being confiscated should be put into circulation and assigned to the bank for the ATM to spend. The new money caught until today is 50 Cr. this could be distributed to more than 250,000 people if they each receive Rs 2000",CAG
"Kind, honorable minister, generously helps the suffering person.",NAG
"Nobody has the right to interfere with their eating habits, but everyone has the right to protect what is sacred to them. How a Muslim Protects the Koran, the Prophet's Good Will ... A Christian Protects the Bible, Churches, A HINDU IS PROTECTED TO PROTECT GITA, TEMPLES AND COWS, all of which are important to us. It's not about hurting someone by denying food, but about protecting something that is sacred to us. Any intelligent person will understand ... in a Hindu majority country, something sacred should be protected for the majority of Hindus. Any beef that consumes Hindus, our Muslim brothers or Christian brothers should be sensitive to our feelings in this regard. Love and peace for all.",OAG
oh oh ?? Gut,CAG
Big blow on V. Prasad's face. Lawful. Congratulations #AICC,OAG
"URGENT URGENT
💰 * `` `Online JoB`` `* 💰
➖➖➖➖➖➖➖➖➖➖
* 🔰 💯% real *
* 🔰 zero inversion *
* 🔰 1 $ join bonus *
* 🔰 Make 1000-15000 Monthly *
* 🔰 Redeem by bank & charge *

`` `Anyone Interest Msg Me Enter your name and job``` ✅

Whatsapp ▶ * 9749890410 *",NAG
"A: Ask your citizens or school children instead of asking foreigners for advice.

1) Exit from fossil fuels.
2) Use intensive solar panels.
3) water extraction structures.
4) Introspect Lobbying by Petro & Coal Industries.
5) Ban plastic on products less than 10 rupees.
6) Improvement of infrastructure, public transport increases taxes on private vehicles by 200%",NAG
"Fully agree with Sipra Mitra. Stop all festivities, prizes, IPL and focus only on war with Napakistan.",OAG
But still his poison .......,CAG
Who is he ???????????????,NAG
Thank you for making us proud. ... to both the lady ..,NAG
"Well, that's the serious problem NDTV, .... not that Kajol ate the beef or not ... that should not even be a message ... because you're trying to privacy and the right of choice or freedom to invade someone. ..",OAG
It is their culture. nobody can change it. They were infamous in the name of barbarians. What had they done to King Prithviraj Chauhan? Nothing new in it,OAG
Keep all this as land prestige on test and enemy lesson first at all costs and sacrifices.,CAG
"Congratulations Indians you have won.
This is just the residence order.
It does not matter, court did not say that he is innocent.
And second, he is still in our prison.
Remember how Sarbijit Singh died in prison.
It can happen to him too.
So do not be happy.",CAG
Undoubtedly AK is corrupt like other politicians.,OAG
How come that none of the people sitting there threw something onto the stage?,CAG
"Good guys ,,, The government is our servant ,,,, You all need us security, ,, Becuz we are the boss ,,, and Delhi police is our servant ..... Now we do not just need them out We want to end Sonia, Shiela, Manmohan, and all the criminal politicians, Sply Sonia she is doing a lot of business in Delhi and they have huge property in Delhi ,,,, All details will be discussed soon ...",OAG
"Religion did not make him a terrorist, but Babri destroyed communal disturbances. Before the demolition of Babri there were no bomb explosions in India.",OAG
Buy JAYBARMARU (NSE code 1708) @ 363 targets 410 within a month probably.,NAG
"Anna makes drama. Why is silent about lokpal if he is gandhivadhi, why not Satthyagraha for lokpal do well educate people know kejri he was part of Central Govt and he knows well how ll do work. Not so moda saab, all people are not stupid ...",CAG
I have 100 Cairn and 100 Vedanta so what is the effect of the merger on the future of these stocks,NAG
"We are & we can treat Pak Army properly, but we have to treat Pak Rakshak Gangs equally in our soil",CAG
"Are you unaware that Indian troops are terriosm in Kashmir?
How many thousands of Indians kill in Kashmir?
How Many People Kill Cashmere Troops?

Feel the difference
Who is terriost Indian troops or Pakistani?

Anyway, Pakistan has more terriost attacks than India.
The same applies to Pakistan. Pakistani debt India is behind Pakistani terrorist attacks.

Use mind, war is no solution.
Only peaceful dialogue is the solution.",NAG
Ha ha is back ...,CAG
"ISI does not need any, but actual peoples are looking for help",NAG
It should be banned for railways and in all public transport.,OAG
Happy Birthday!,NAG
"AAP attacks army, sides separatists. Kaviver comes to cover up. THen changes his statement ""Mera ye matalb nahi tha"" Do not deceive us. We are not from Delhi.",CAG
"When one of them sings a bhajan, they take a fatwa.Most intolerant religion.",CAG
"Hina Mehmood also told me that she is a fan of what she did for you, and she has also done a lot of work ...",NAG
It is unemployment unemployment lol,CAG
10 Useful Windows Commands You Should Know ... Commands That Should Be Useful Even When You Are Not a Command Line Person ... Even Windows - Spend Just 10 Minutes a Day - Learn Slowly - and Apply - One Day you become the expert of the prompt ----- Google search.,CAG
"Aby Sharma, AAP is not with any criminals .. AAP is with Aam Aadhmi .. It does not support a party. Vote for AAP.",CAG
"Kuldeep Munshi Saab with all the respect the Bjp did when he was in power for the Pandits before 2014 and what does the current government do for their rehabilitation? They care least about you and it is a fact! You do not want to solve this problem like Ram Mandir, we have full sympathy with anyone who loses his / her home, regardless of religion, so go to the government and ask about the deadline your energy is wasting, SM will not help much 😊",OAG
"Modiji you are our beloved Prime Minister and we are all with you only the selfish and corrupt people will not want you to be re-elected, but we know that you will shine again in 2019 by the people and by the people for the people",OAG
You should concentrate on the dairy industry. The milk distortion rates of the countries are anyway too high.,CAG
Please remove this news article that really hurts many people in TN.,NAG
We take no credibility. They destroyed our families !! Does not matter,OAG
"I will say, LED bulb distribution should also go into villages",NAG
# CNBCTV18 and #BajajAuto Manvendra Sengar I'm out! Lemme know if the bike was worth the aaaaaaaaaaaaaaah aaaaaaaaaaaaaaah,NAG
"#ENTERTAINMENT | Wish #AnnuKapoor with us, on his birthday!",NAG
Home alone never feels the pain ... watch Kevin alone at home,NAG
My family is tough unlike your family. You will not even get a paisa for free.,CAG
"brave or not, but how can a person still be annoyed with a dead man?",CAG
"Do not worry, I will appeal to the transport authority regarding our concern. Until then, use your feet as a means of transport",CAG
I disagree with your statement,OAG
We are currently building 22 km / day roads: Nitin Gadkari,NAG
Hats off for your rustic move. Common people are not fraudulent.,CAG
"I will wait 3 days 4 of our PM to respond
Otherwise we should react",NAG
"Walking is not a problem for people, but the right and effective use of the amount you earn or the amount that the subsidy has saved is a billion dollar question. Will this saved subsidy benefit the corpus of corruption?",CAG
Modi cares the least about this guy ... Teen Talak is banned ... a strict law will come and make this kind of Muslims direct ... The lives of Muslim women will be safe under this law ...,CAG
"For a peasant, if he had saved the money for his daughter's marriage, how is he going to convert all his currency?",NAG
Kirloskar iron industry ltd allotment shares @ 10 / each later send s Stikkers of 5 / to the owners and reduced prices ........ then shares must be doubled in quantity,NAG
"If this guy has a backbone, let him have an election and win the Loksabha seat, instead of entering the parliament through the back door.",NAG
"When I see a girl in ad, about speed of Ariel Speed, I kill her",OAG
"In 1971 we can kill the 93,000 army, but we do not let them and do not negotiate. It is India",CAG
"Dear Islam is a holy faith and Koran is a holy book

But why is the whole world only against Islam?

Why is so much population exploding everywhere only by Muslims?

Because there are 9 out of 10 terrorist attacks, there is an Islamic Jehadi outfit

Why women are treated as children making machines in Islam

Why Muslims prefer education rather than modern science education

Why the Sunnis are killing their fellow human beings who follow a different belief

Why Muslims hate other religions

If you need blood. He will not agree with the religion, but control the blood type",CAG
What about Shivaay ???,NAG
"Wow, this idiot wants to ask and answer for himself",NAG
Why is not a chutiya liberal & sickular for the misery of the Kashmiri Pandits? Why did not a liberal Bukchod give back his rewards for their misery? Why did no one in the JNU shout slogans about killing and raping cashmere pandit women by Islamic militants?,CAG
#ERROR!,NAG
"Satyam Gupta simply project rahul gandhi as pm, then the whole problem is solved 😢",CAG
"As Mr Nandan Nilekani said, this will introduce the digital economy at a rapid pace. He said that what would have taken six years could now happen in six months.",CAG
"Anna Hazare is solely responsible for creating a monster named ""Kejriwal"" that has crossed all boundaries of stupidity.",CAG
"IS INDIAN CONSTITUTION ESSENTIAL OF ""FRANCE & IRELAND"" ... IS IT SO ...? Does that mean that other slaves are ...? Please tell us how long will we settle ...?",CAG
Maturity does not always come with age. Shame!,OAG
This is not good. This is the name most people did not hear before he became president. Juat one day complained the final explanation of the name as Mr. Modijs name is replaced by Mr. Trump. It's a night game that Time Magazine played with Mr. Trump.,NAG
"Charges on motor vehicles and motor vehicles primarily intended for the transport of persons (except those for the transport of 10 or more persons, including drivers), including wagons and racing cars limited to 15% ad valorem",NAG
Neither Pakistan is an ideal country nor doggy singh is an ideal guide .....,OAG
"Even they took Saman there to show their Ladkis, this is true Saman of a real Mardh,",CAG
"Shame on me, that I'm your fan",OAG
It seems to be fake news. Media try to split people.,NAG
"How can a police officer dare to argue with the MLA, including the ruling party? The police can not insult MLA, which is elected by the people and must support its people. The policeman should be released immediately for misconduct",OAG
"Part-time online job without investment
Most important job for Facebook expert
Earn 15000-25000 / month
Open game store
Install Champcash Mony free app
Sign in with champcash
See ID-12935304
Install 7-8 apps in the Champcash and start online",NAG
"The less you talk about that annoying sonu, the better. People of any faith, be it Islam, Hindu or Christian should have no problem when listening to holy Azaan. Speaker or bhajan are sent by speaker. Whether at any hour of time, we should learn to respect and acknowledge the sacred essence of religion.",OAG
ya Ajay Gumma when did I name a community? Is it the cow that insulted you?,OAG
"If a group of jokers have to choose the time person of the year, why do hell-hated media people poll the readership?",OAG
PAKISTANS are always on the right track. Indian Gorvenment kill its army soldiers and simply accuse PAKISTAN'S ARMY. Indian media releases fake and unfounded news under pressure from its government,NAG
These ads also speak about taste! Do not forget this page either. STD and taste talks !!,CAG
"Vemula Karthik Mr. Andhra, you have visited Kerala and its restaurants before. Try our parota and beef or curry and check the customers who eat them. Ask her religion and you could get a punch on your face.",CAG
Any idea if BHEL will cross the 160 resistance?,NAG
"If markets break in or not, we should go bullish",NAG
"Modi Ji and his government. Busy to win only elections, forgot his works",NAG
Hard fights are expected for the parliamentary elections in 2018.,NAG
New theology in the struggle for freedom. From a Hindu Marxist,CAG
How would the audience get all the fun?,NAG
Health this in mam,NAG
"We already have them in a surgical attack, they answer rats in front of the G8 army ... They send their terrorist fight with all of them will send b to hell",CAG
"Docomo case, decreasing sales, its more focus only on tcs",NAG
Well said,NAG
Is this the right time to buy JSW steels? short-term basis,NAG
online,NAG
I meet you through cnbc tv 18 more daily than my family members,NAG
From the last 10 days I have tap here Markets will fall,NAG
"a certain group (obviously politically biased) in India, Trump supports politics during the election, even they prayed to God for his victory. I hope every affected public understands my direction. Maybe they also support this killing. because it comes from the same communal and racist mentality.",CAG
According to HM and PM ---------------------------------------------- -------------------------------------------------- -------------------------------------------------- -------------------------------------- often repeated statement,CAG
He would have been expelled from the party,CAG
Only blind people do not feel like party and party .... SO SAD .... SO BATH ...,NAG
Fake news,NAG
Saurabh Shinde Sharing his opinion without reading the whole story is wrong. He chose only one of the 27 pictures.,CAG
"Worst media coverage. Very different video, something else",CAG
"Ofc they should be seen as a lowlife. Because inexperienced opinions do not help anyone. Anyway, your point would have been considered, because you are in IIT. But since you have not seen the real ""IIT"", your opinion is invalid.",CAG
"Abraham, you asked me the same question and you copied and pasted this question again",CAG
"He did not say anything wrong. What if there is a mandir in the Muslim majority area, will they be able to endure bhajans as recently in Bengal? No. So, either ban speakers from any religious location so that religious people pray to God without disturbing others. You look more selective in your Codswallop comment.",OAG
But you did it wrong that he used you and your platform.,CAG
extreme right wing,CAG
"For Transport Minister? In the national road that collects many tolls and even does not have enough gates to collect money quickly, the Q's of the vehicles are more than half a kilometer and they take more than 20 minutes to make up to 260 kms at least 5 tolls and we have to cellar Lose 100 minutes on the road and so much most of them burning fuel, and not properly maintaining high way fresh room properly and no drinking water and toll collect boys also often give no change and they give chocolate for compensation, please ask Transport Minister for this Difficulty,",OAG
Editorior is not at the level of a national newspaper ...,NAG
"We saw nice moves.
But we do not really know what that kind of move is.
But I can say one thing that it was not done properly.",CAG
After the announcement of the demonstration every minute change your statement ur so confused We Indian please do not confused PM please,CAG
Venky - KMA Modi has to keep his job as a minister from time to time. He lost the election of 12014 by a huge margin and then sneaked in the back door - India is the only democracy in the world that allows defeated politicians to become ministers - utter reluctance when these fakes begin to preach.,CAG
"Plzz everyone watch, 😍",NAG
"You are right, Trump is very committed by Indian Hindus, who have prayed hard for his victory. Muslims never prayed for his success. But I'm really telling you that I prayed for Trump's success, and I still appreciate his nationalism and wish him more success. I will be happy on the day that Trump meets Saudi Arabia and Kuwait because they too are the same fundamentalist Muslims as the seven countries he has banished.",CAG
Soldiers who create songs can only make your soldiers good. Continue to create,NAG
Bollywood was the fief of a few and those who raise their voices are ostracized. It's good that someone has addressed the problem.,CAG
"S Kumar Kumar does not talk like that. If I started to abuse you, you can not stand it",CAG
I stand with him. I am sick of the mentality of goddamn liberals who refuse to speak to the elephant in the room ... we need a few hundred thousand people like him ....,CAG
Maybe also Bharat Ratna!,CAG
Dirty politics is playing in Pakistan,OAG
9 regulations had to be approved by the Council: FM,NAG
"Himachal High Court also banned our very old tradition of buffalo fighting in dussera ..
I do not know why the court wants to show its superiority. Instead, it should ban the killing of animals in the slaughterhouse",NAG
Sonia - Any suggestions on bank stocks due to increased bank deposits?,NAG
Anuj sir please 2 years look at delta? Can it be multi beggars,NAG
What is this anger? It is not a conclusion to be right,CAG
For,NAG
So cool!,NAG
Nifty below 8550 indicates that a downward move might occur,NAG
But one thing can be proved. That among these so-called sick many Muslims went to fight for ISIS. NO REQUEST OR ACTION TO STOP THIS IN KERALA,OAG
"Sanghi has an anecdote in the name of what she says, why do I have to do that? Let's go to the store. Only the goal is given to me",OAG
Ajay Bharat Gurjar Indian stop cross boater terrorisim.kalboshen arrest in Pakistan the great example of the Indian terrorist,OAG
"I am not against the BJP, but now where are people who said terrorist activities reduced after demonitization? ? So please not on the way of the congress ....",CAG
Remove article 370 to end terrorism,NAG
"The sad part is that AIFF (Football Federation) pays 5 lakhs each and the richest sports body in the world BCCI pays no cent ..

Just sad",NAG
"So tell me another brother .... tell me, tell me, do not worry, brother",NAG
Athletes who win titles and medals deserve recognition and recognition. But the unequal distribution of public money is not healthy. Govt should implement a standard policy to promote winners at national and state level,NAG
Same to you Mr. Pm. Jab will not be able to blow the Abbe Saram check or Kitne Marwaoge,CAG
"So is anyone useless or superfluous, that he has no power to make or break this decision?",CAG
Real mother killed to keep stepmother alive ... Money subsidies to Suddenidise .... Govt killed oil subsidies ... stupid part ... Petrol price reduced and diesel increased .... Gujrati or Marvadi Baniya could have a nicer balance path,OAG
"We are happy, do not need your theory, go and wash your face",CAG
"Yes, white boss, you made the right decision that you did not associate with Kejriwal. God saved Kejriwal and AAP and the people of Delhi from this guilty party",CAG
"Why is anti-national in quotes ?? Is it all right to be an ISI agent, and only the dissent of the liberals are anti-citizens?",CAG
You have Rss,CAG
We have seen your kind of SUR JE KAL so far .......! No need for retaliation hahahahaha,CAG
🇺🇲️ after the election at 1 o'clock from college .. such an amazing day .. that is the true mandate .. AAP is shown the mirror. #DilliKaFaisla,NAG
Congratulations ERA,NAG
Only dogs will bark in Loksabha. Not all like modi ji,OAG
"Please ignore comments from Machiwala, which only you move all people ... ignore",NAG
"It can be reversed in one go. Make it compulsory for all officials (let the politicians) to allow their wards only to school. Next comes the next neighborhood school for all regardless of caste, denomination, class and religions. In fact, once the government officials are forced, they will ensure the later.",CAG
"Sir, all of us who are reasonable and knowing want Mr. Raghuram Rajan as RBI governor.",NAG
"Father has his own thoughts ....
But why was the police in such a hurry to shoot the boy?
You can wait until he gets tired or sleeps ...
We can not accept and believe in the first theories of the police, ....
because of their previous records ....
The police have indicted so many innocent victims In many other cases, the defendant has in many cases acquitted innocent Muslims after 12 years, 15 years and 20 years .....
Father should seek a probe, maybe his son is also a victim of another conspiracy, now on the new brand of IS ....
It should also be argued that the parents of the BJP-ISI wing were captured by police in MP
Swami Aseemanand and Pragya Thakur ....",OAG
India has not joined because India already has many megaprojects larger than CPC for India (like direct trade with other countries and do project in India ..... and India do not have much profit in CPC),NAG
"He is Kejriwal from the US, which is why this right wing supporting the media still carries the cheat fart",OAG
I am happy to see that he spoke for the first time in the last 14 years ... He is very smart and intellectual and there is no way to be compared to anyone ... we are so unhappy that these people talk for Gandhis but not for land ...,CAG
Did Tata Motors reach the bottom? Every rise expected from here?,NAG
"Wa ra ChamchA Free Download Lies of Kejriwal 420. Stop it, AAPtard yourself",OAG
This plan is a great success for me if the tax area is increased from 2 to 10%.,CAG
The police should immediately take serious action against their husband.,OAG
"Main stupa is not damaged, only a few houses in and around Stupa are damaged",NAG
I've heard that Mizos keep their homes and environment very clean ... It's in their DNA,NAG
"There you are, that is not to come: D be ready, together 👨",CAG
the hard-working and non-corrupt Prime Minister India has ever received ..,CAG
How will a BJP sympathizer join AAP?,CAG
"TCS Q3: Revenues increased 0.3% to $ 4,387 million from estimates of $ 4,382 million",NAG
Nobody could blame the central corruption government: FM,CAG
Wait. We will be very hard this time to react to our place and our time.,CAG
"When the government went out of the nationalist theme, it happened",NAG
absolutely nonsense.,OAG
"Wow big Pak army Zindabad ..... feyng proud ...
I would like to give the Indian soldiers a team of 2 Indian soldiers so that the Shayad ...
I think that's a supral attack: P",CAG
And the whole incident happened when the Turkish President in India stopped cheating on your own people Mr. Modi,OAG
"Mr.Annaji, you have no respect now, your hopes for Bharat Ratna are being destroyed by Arvind Kejriwal and you have been branded an RSS agent, so you sleep like Kumbhkarn for 5 years when NDA works",CAG
"The more they criticize, the better it will be, the so-called liberal media will actually help it to make it better by criticizing it",CAG
I assume they belong to these 1.3 billion. I think I'm not sure.,NAG
"U people are the most vile creature on earth, so I do not need a certificate from some kind of PIGs that destroy our nation on a regular basis OK ... you self-explanatory that Pakistan accepts your trade there ..",OAG
"I am in golf country i hv money, what will i do .....",CAG
Rohit ji or samit ji stationed here by compermise just toking fight on television from page friends they belong to RSS.,CAG
What options remain for students when the state behaves ... Thanks to the politicians who turn education into business.,CAG
do something solid and satisfying pakistan will never change but we have to change,CAG
"Well, you pour money for medals, but no money for the formation of Poors shame on the government",OAG
"Yes, I have read the Facebook post of a pseudo-nationalist.",OAG
As if these things did not happen during the Goondaraj,CAG
I am surprised to show your pain in the election time ... It proves that you are a member of Bjp ..,NAG
"Why join aap annaji, you were all ready to join RSS. Bjp.",CAG
Frightening!,CAG
"You are also a lier like other politicians. With your actions, we treat you as a hypocrite.",OAG
"Sir, you are a good watch and always will be, but if someone asks me, your problems are solved after 2014. I have no satisfactory answer I hope you step demonization will give me a satisfactory answer, not interested in blame Weather it's from you or opposition parties",CAG
"This shows that he does not have many projects in his hands.
At least something has to be in the limelight, even if you have to use cheap tactics !!!",CAG
"Months before the Citizen Survey data were announced, the BJP had sharpened its focus on PMC and PCMC.",NAG
"Gandhi Killer Ram (Nathu) Temple in India ......

Great shame 4 India ........",OAG
What does the URI attack have to do with it? Why are people hell for protecting criminals?,NAG
"Lolz 90000 soldiers surrendered in Dhaka. Here is the video. I still need proof.
https://youtu.be/wWkMy-89JNs",NAG
I regularly watch CNBC-TV18. This TV channel is a center of optimism. Go on.,NAG
"The state will prosper, as did Gujarat under Prime Minister Modi,",NAG
"A bad news finally, thanks.",CAG
"Killing people is in his blood.
He was mentally disabled even in his youth.",CAG
"Byyyyyyyyyyyyyyyyeeeee India !!!
Bangladesh wins with 5 wickets.
ASIA CUP FINAL - 22 MARCH
PAKISTAN against BANGLADESH",NAG
"Sincerely to you all, very few people really know the cause of the fraud committed by the Congress party founded by an Englishman and with Gandhiji, Nehruji and Patelji at the helm of affairs. Very few people, even judges and well-known advocates do not understand that a continuation of British laws enacted (such as Cr Pc, Civil Procedure, etc. all), passed in the London Parliament in our Code is nothing more than give legitimacy and accept illegitimate British occupation from India as lawful and legal. Very few people would agree that we should celebrate Independence Day not as the day of the festival, but as a day of national shame.
Friends please note that we still passed a British rule according to the Indian Independence Act, 1947, read in the London Parliament with Section 147 of the Constitution of India.",NAG
Dude pay in rubles if it still has value !!!,CAG
Nice job of Mumbai Indian,NAG
"Sir, put an account into the policy for each transaction. Every transaction should be cashless. Nice step to change the Indian economy. Comfort should be made to effect this step.",CAG
Gaurav Patil domestic media are worried about domestic issues.,NAG
"Totally agree ... Excessive waste of credit when money, while those who are struggling for actual talent and face the notoriety of the casting couch, had to leave industry like filmmakers like Karan Johar, etc. patronize leaving them to leave the industry. I would like to tell, please stop making fake family drama movies",CAG
Such observations,NAG
"Arn ""t ox family of cow",NAG
BEML shares are rising now. I have 1000 units BEML is it wise to continue investing or should I stick to the same units.,NAG
Joker !!,OAG
"The truth is bitter
Good work Kangana",NAG
"Driven by propaganda, true Gandhian.",CAG
U r govt is not safe for hindhus,CAG
Frank Lopez. Christianity is the established religion in this United States of America.,NAG
"Indian Jallikattu train PM massacre ......?

Killed Gandhi ... father of India ....?
Kills 100+ Kashmiri in 2016 .....?
Kill 100+ civilians in 2016
Demonetization .....?

#Pakistan pl help ......
#UnitedNation Pl help ......
#China Pl help ......",OAG
Sure to hell dirty politics cheap advertising you need,OAG
Take Manmohan to USA Obama Ji,NAG
Idea of ​​secularism in India these days against the idea of ​​secularism.,NAG
"The time is near, when all non-Indian Indians have to leave India. Zinna has made Pakistan for her. JNU needs a total change. These cowardly terrorists have to get a proper lesson.",OAG
Hello people .. did you read everything ..? It is called President of the United States of America ... not United States of America ... 🤔🤔🤔,NAG
"Kuldeep not all ... now we recognize the bad effects of Islamization, communism and Mamta Bhakti",OAG
Successor to MODI N HISS RSS HINDU IDEOLOGY. .. THESE STATEMENTS ARE OBVIOUSLY APPEARED BY THESE HINDU PERSONALITIES,OAG
"According to Hazare, there is only one corrupt party in India and one corrupt leader, ak and aap. Wrong glasses? :)",CAG
Then in Hebrew no Hebrew was spoken. This creature is a bad instigator.,NAG
Everything by force in a democracy is wrong.,NAG
"People like Mohit, Suhas do not want peace in the valley or in India.
You're such a hate crap creating noise pollution in India",OAG
"We ask for Indian Embassy in Riyadh, please take action",CAG
Mitesh learn very nice how to stand on the market,NAG
Pseudo-Seculars do not support UCC & FP.,NAG
Either they run out of news or Tech Toyz,NAG
"Has he just become another Markandey Kataju? Give instructions only after instructions for TRP.
Where are his real supporters?
Where is 'his' Janlokpal Aandolan?
,
By now he should have learned that people support AK more than he does, because everyone knows that in India nothing can be changed without power.",CAG
ARE THE AVIATION STORES FOR LONG-TERM A PORTFOLIO?,NAG
He can vacate his house from such areas,CAG
"With its consistently high performance, Modi has set a very high level for P.M.'s Post. Can his rivals for the post of P.M. to measure to this level in 2019? Now they are only loose cannons.",NAG
"I think, respect the views of others. .😊",NAG
Even the police are not sure about BJP terrorist group what save the others?,OAG
"MODI is M-- Man
O- Of
D- Develop
I - India",CAG
"I'm sure they'll sleep well and easily get a good job after retirement, and then there are those who make money selling alcohol and other cheap canteens at high prices. Based on the performance they also receive medals!",NAG
"""President"" ?? has ha ha",CAG
